#doc source pos typeindex type topic
#alpha : 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 
#beta : 0.01
1083 ../../../data/input/txt/1337_390_0.txt 59 754 grave 41
1083 ../../../data/input/txt/1337_390_0.txt 60 303 thee 54
1084 ../../../data/input/txt/236_506_0.txt 0 1058 glory 85
1084 ../../../data/input/txt/236_506_0.txt 1 27 honor 52
1084 ../../../data/input/txt/236_506_0.txt 2 903 thought 83
1084 ../../../data/input/txt/236_506_0.txt 3 193 turn 97
1084 ../../../data/input/txt/236_506_0.txt 4 4778 lesser 52
1084 ../../../data/input/txt/236_506_0.txt 5 7559 fames 97
1084 ../../../data/input/txt/236_506_0.txt 6 5040 invite 94
1084 ../../../data/input/txt/236_506_0.txt 7 601 long 40
1084 ../../../data/input/txt/236_506_0.txt 8 478 nay 97
1084 ../../../data/input/txt/236_506_0.txt 9 710 bliss 66
1084 ../../../data/input/txt/236_506_0.txt 10 1741 early 97
1084 ../../../data/input/txt/236_506_0.txt 11 3209 shape 94
1084 ../../../data/input/txt/236_506_0.txt 12 7560 deforming 2
1084 ../../../data/input/txt/236_506_0.txt 13 7561 dwindling 97
1084 ../../../data/input/txt/236_506_0.txt 14 7562 gulphing 83
1084 ../../../data/input/txt/236_506_0.txt 15 615 time's 94
1084 ../../../data/input/txt/236_506_0.txt 16 1162 possibility 52
1085 ../../../data/input/txt/974_985_0.txt 0 97 nature 74
1085 ../../../data/input/txt/974_985_0.txt 1 7563 gentlest 96
1085 ../../../data/input/txt/974_985_0.txt 2 100 mother 76
1085 ../../../data/input/txt/974_985_0.txt 3 3594 impatient 97
1085 ../../../data/input/txt/974_985_0.txt 4 1509 child 96
1085 ../../../data/input/txt/974_985_0.txt 5 7564 feeblest 88
1085 ../../../data/input/txt/974_985_0.txt 6 7565 waywardest 76
1085 ../../../data/input/txt/974_985_0.txt 7 1407 admonition 88
1085 ../../../data/input/txt/974_985_0.txt 8 2915 mild 67
1085 ../../../data/input/txt/974_985_0.txt 9 2294 forest 9
1085 ../../../data/input/txt/974_985_0.txt 10 295 hill 36
1085 ../../../data/input/txt/974_985_0.txt 11 2814 traveller 88
1085 ../../../data/input/txt/974_985_0.txt 12 1046 heard 97
1085 ../../../data/input/txt/974_985_0.txt 13 7566 restraining 96
1085 ../../../data/input/txt/974_985_0.txt 14 7567 rampant 23
1085 ../../../data/input/txt/974_985_0.txt 15 2471 squirrel 91
1085 ../../../data/input/txt/974_985_0.txt 16 7568 impetuous 67
1085 ../../../data/input/txt/974_985_0.txt 17 134 bird 13
1085 ../../../data/input/txt/974_985_0.txt 18 962 fair 9
1085 ../../../data/input/txt/974_985_0.txt 19 5922 conversation 74
1085 ../../../data/input/txt/974_985_0.txt 20 853 summer 43
1085 ../../../data/input/txt/974_985_0.txt 21 240 afternoon 96
1085 ../../../data/input/txt/974_985_0.txt 22 7569 household 96
1085 ../../../data/input/txt/974_985_0.txt 23 1747 assembly 13
1085 ../../../data/input/txt/974_985_0.txt 24 104 sun 76
1085 ../../../data/input/txt/974_985_0.txt 25 2453 voice 43
1085 ../../../data/input/txt/974_985_0.txt 26 6875 aisles 13
1085 ../../../data/input/txt/974_985_0.txt 27 7570 incite 74
1085 ../../../data/input/txt/974_985_0.txt 28 407 timid 67
1085 ../../../data/input/txt/974_985_0.txt 29 2004 prayer 74
1085 ../../../data/input/txt/974_985_0.txt 30 1419 minutest 76
1085 ../../../data/input/txt/974_985_0.txt 31 4348 cricket 96
1085 ../../../data/input/txt/974_985_0.txt 32 3915 unworthy 13
1085 ../../../data/input/txt/974_985_0.txt 33 461 flower 76
1085 ../../../data/input/txt/974_985_0.txt 34 3420 children 36
1085 ../../../data/input/txt/974_985_0.txt 35 1029 sleep 67
1085 ../../../data/input/txt/974_985_0.txt 36 2325 turns 67
1085 ../../../data/input/txt/974_985_0.txt 37 601 long 67
1085 ../../../data/input/txt/974_985_0.txt 38 471 suffice 36
1085 ../../../data/input/txt/974_985_0.txt 39 687 light 88
1085 ../../../data/input/txt/974_985_0.txt 40 5285 lamps 67
1085 ../../../data/input/txt/974_985_0.txt 41 4479 bending 97
1085 ../../../data/input/txt/974_985_0.txt 42 4 sky 43
1085 ../../../data/input/txt/974_985_0.txt 43 2450 infinite 44
1085 ../../../data/input/txt/974_985_0.txt 44 6551 affection 13
1085 ../../../data/input/txt/974_985_0.txt 45 6545 infiniter 67
1085 ../../../data/input/txt/974_985_0.txt 46 933 care 13
1085 ../../../data/input/txt/974_985_0.txt 47 2232 golden 37
1085 ../../../data/input/txt/974_985_0.txt 48 2827 finger 76
1085 ../../../data/input/txt/974_985_0.txt 49 59 lip 4
1085 ../../../data/input/txt/974_985_0.txt 50 7571 wills 96
1085 ../../../data/input/txt/974_985_0.txt 51 570 silence 74
1086 ../../../data/input/txt/638_955_0.txt 0 219 heaven 95
1086 ../../../data/input/txt/638_955_0.txt 1 7572 vests 53
1086 ../../../data/input/txt/638_955_0.txt 2 221 small 85
1086 ../../../data/input/txt/638_955_0.txt 3 635 deity 95
1086 ../../../data/input/txt/638_955_0.txt 4 7573 craved 58
1086 ../../../data/input/txt/638_955_0.txt 5 391 grace 96
1086 ../../../data/input/txt/638_955_0.txt 6 1843 worship 7
1086 ../../../data/input/txt/638_955_0.txt 7 1165 bashful 33
1086 ../../../data/input/txt/638_955_0.txt 8 162 summer's 96
1086 ../../../data/input/txt/638_955_0.txt 9 113 day 94
1086 ../../../data/input/txt/638_955_0.txt 10 1027 half 13
1086 ../../../data/input/txt/638_955_0.txt 11 7574 shrinking 4
1086 ../../../data/input/txt/638_955_0.txt 12 1058 glory 85
1086 ../../../data/input/txt/638_955_0.txt 13 5152 importuned 53
1086 ../../../data/input/txt/638_955_0.txt 14 734 till 13
1086 ../../../data/input/txt/638_955_0.txt 15 1609 faint 13
1086 ../../../data/input/txt/638_955_0.txt 16 4070 tabernacles 6
1086 ../../../data/input/txt/638_955_0.txt 17 2517 drop 85
1086 ../../../data/input/txt/638_955_0.txt 18 1364 full 23
1086 ../../../data/input/txt/638_955_0.txt 19 647 eternity 7
1086 ../../../data/input/txt/638_955_0.txt 20 3886 imminent 7
1086 ../../../data/input/txt/638_955_0.txt 21 982 venture 13
1086 ../../../data/input/txt/638_955_0.txt 22 4304 sue 4
1086 ../../../data/input/txt/638_955_0.txt 23 2028 star 22
1086 ../../../data/input/txt/638_955_0.txt 24 653 sake 23
1086 ../../../data/input/txt/638_955_0.txt 25 1910 leave 23
1086 ../../../data/input/txt/638_955_0.txt 26 862 row 85
1086 ../../../data/input/txt/638_955_0.txt 27 543 entertain 96
1086 ../../../data/input/txt/638_955_0.txt 28 48 despair 7
1086 ../../../data/input/txt/638_955_0.txt 29 7575 clemency 95
1086 ../../../data/input/txt/638_955_0.txt 30 161 common 14
1086 ../../../data/input/txt/638_955_0.txt 31 624 cease 4
1086 ../../../data/input/txt/638_955_0.txt 32 231 fear 4
1086 ../../../data/input/txt/638_955_0.txt 33 2447 enabling 6
1086 ../../../data/input/txt/638_955_0.txt 34 1419 minutest 76
1086 ../../../data/input/txt/638_955_0.txt 35 2213 furthest 95
1086 ../../../data/input/txt/638_955_0.txt 36 4934 adore 6
1087 ../../../data/input/txt/758_950_0.txt 0 471 suffice 62
1087 ../../../data/input/txt/758_950_0.txt 1 381 knew 57
1087 ../../../data/input/txt/758_950_0.txt 2 471 suffice 62
1087 ../../../data/input/txt/758_950_0.txt 3 7576 hesitating 62
1087 ../../../data/input/txt/758_950_0.txt 4 7577 fractions 57
1087 ../../../data/input/txt/758_950_0.txt 5 2569 surveyed 45
1087 ../../../data/input/txt/758_950_0.txt 6 3989 infinity 45
1087 ../../../data/input/txt/758_950_0.txt 7 1006 sudden 78
1087 ../../../data/input/txt/758_950_0.txt 8 7578 broached 62
1087 ../../../data/input/txt/758_950_0.txt 9 1653 syllable 45
1087 ../../../data/input/txt/758_950_0.txt 10 7579 rebelled 96
1087 ../../../data/input/txt/758_950_0.txt 11 220 twas 78
1087 ../../../data/input/txt/758_950_0.txt 12 277 face 62
1087 ../../../data/input/txt/758_950_0.txt 13 277 face 62
1087 ../../../data/input/txt/758_950_0.txt 14 97 nature 57
1087 ../../../data/input/txt/758_950_0.txt 15 5130 forced 96
1087 ../../../data/input/txt/758_950_0.txt 16 220 twas 78
1087 ../../../data/input/txt/758_950_0.txt 17 277 face 62
1087 ../../../data/input/txt/758_950_0.txt 18 277 face 62
1087 ../../../data/input/txt/758_950_0.txt 19 622 god 45
1087 ../../../data/input/txt/758_950_0.txt 20 1973 withdrew 62
1087 ../../../data/input/txt/758_950_0.txt 21 104 sun 62
1087 ../../../data/input/txt/758_950_0.txt 22 7580 wests 73
1087 ../../../data/input/txt/758_950_0.txt 23 1973 withdrew 62
1087 ../../../data/input/txt/758_950_0.txt 24 2213 furthest 45
1087 ../../../data/input/txt/758_950_0.txt 25 2028 star 62
1087 ../../../data/input/txt/758_950_0.txt 26 7581 decision 79
1087 ../../../data/input/txt/758_950_0.txt 27 4409 stooped 15
1087 ../../../data/input/txt/758_950_0.txt 28 2632 speech 45
1087 ../../../data/input/txt/758_950_0.txt 29 7582 audibler 62
1087 ../../../data/input/txt/758_950_0.txt 30 2614 answer 31
1087 ../../../data/input/txt/758_950_0.txt 31 297 sea 73
1087 ../../../data/input/txt/758_950_0.txt 32 2040 motion 62
1087 ../../../data/input/txt/758_950_0.txt 33 439 moon 62
1087 ../../../data/input/txt/758_950_0.txt 34 4493 adjust 96
1087 ../../../data/input/txt/758_950_0.txt 35 4732 tides 73
1087 ../../../data/input/txt/758_950_0.txt 36 450 mine 45
1088 ../../../data/input/txt/1093_42_0.txt 0 7583 distrustful 97
1088 ../../../data/input/txt/1093_42_0.txt 1 4047 gentian 17
1088 ../../../data/input/txt/1093_42_0.txt 2 193 turn 97
1088 ../../../data/input/txt/1093_42_0.txt 3 3536 fluttering 14
1088 ../../../data/input/txt/1093_42_0.txt 4 7584 fringes 41
1088 ../../../data/input/txt/1093_42_0.txt 5 7585 chid 38
1088 ../../../data/input/txt/1093_42_0.txt 6 1869 perfidy 14
1088 ../../../data/input/txt/1093_42_0.txt 7 542 weary 14
1088 ../../../data/input/txt/1093_42_0.txt 8 145 singing 35
1088 ../../../data/input/txt/1093_42_0.txt 9 40 feel 97
1088 ../../../data/input/txt/1093_42_0.txt 10 5187 sleet 97
1088 ../../../data/input/txt/1093_42_0.txt 11 231 fear 97
1088 ../../../data/input/txt/1093_42_0.txt 12 1245 snow 97
1089 ../../../data/input/txt/1936_25_0.txt 0 1312 feet 90
1089 ../../../data/input/txt/1936_25_0.txt 1 2193 people 53
1089 ../../../data/input/txt/1936_25_0.txt 2 4447 walking 79
1089 ../../../data/input/txt/1936_25_0.txt 3 92 home 49
1089 ../../../data/input/txt/1936_25_0.txt 4 908 gayer 53
1089 ../../../data/input/txt/1936_25_0.txt 5 5568 sandals 35
1089 ../../../data/input/txt/1936_25_0.txt 6 3762 crocus 75
1089 ../../../data/input/txt/1936_25_0.txt 7 734 till 79
1089 ../../../data/input/txt/1936_25_0.txt 8 4838 rises 75
1089 ../../../data/input/txt/1936_25_0.txt 9 7586 vassal 62
1089 ../../../data/input/txt/1936_25_0.txt 10 1245 snow 79
1089 ../../../data/input/txt/1936_25_0.txt 11 532 lips 58
1089 ../../../data/input/txt/1936_25_0.txt 12 7587 hallelujah 53
1089 ../../../data/input/txt/1936_25_0.txt 13 601 long 62
1089 ../../../data/input/txt/1936_25_0.txt 14 1052 years 62
1089 ../../../data/input/txt/1936_25_0.txt 15 484 practise 62
1089 ../../../data/input/txt/1936_25_0.txt 16 786 bore 79
1089 ../../../data/input/txt/1936_25_0.txt 17 734 till 58
1089 ../../../data/input/txt/1936_25_0.txt 18 304 bye 53
1089 ../../../data/input/txt/1936_25_0.txt 19 304 bye 53
1089 ../../../data/input/txt/1936_25_0.txt 20 7588 bargemen 49
1089 ../../../data/input/txt/1936_25_0.txt 21 6933 walked 79
1089 ../../../data/input/txt/1936_25_0.txt 22 145 singing 35
1089 ../../../data/input/txt/1936_25_0.txt 23 1199 shore 63
1089 ../../../data/input/txt/1936_25_0.txt 24 1152 pearls 53
1089 ../../../data/input/txt/1936_25_0.txt 25 7589 diver's 35
1089 ../../../data/input/txt/1936_25_0.txt 26 7590 farthings 75
1089 ../../../data/input/txt/1936_25_0.txt 27 7591 extorted 53
1089 ../../../data/input/txt/1936_25_0.txt 28 297 sea 42
1089 ../../../data/input/txt/1936_25_0.txt 29 904 pinions 53
1089 ../../../data/input/txt/1936_25_0.txt 30 7592 seraph's 79
1089 ../../../data/input/txt/1936_25_0.txt 31 3792 wagon 53
1089 ../../../data/input/txt/1936_25_0.txt 32 7593 pedestrian 53
1089 ../../../data/input/txt/1936_25_0.txt 33 178 night 62
1089 ../../../data/input/txt/1936_25_0.txt 34 2870 morning's 62
1089 ../../../data/input/txt/1936_25_0.txt 35 5752 canvas 53
1089 ../../../data/input/txt/1936_25_0.txt 36 7594 larceny 79
1089 ../../../data/input/txt/1936_25_0.txt 37 1007 legacy 79
1089 ../../../data/input/txt/1936_25_0.txt 38 476 death 75
1089 ../../../data/input/txt/1936_25_0.txt 39 5396 rapt 53
1089 ../../../data/input/txt/1936_25_0.txt 40 5590 attention 61
1089 ../../../data/input/txt/1936_25_0.txt 41 951 immortality 75
1089 ../../../data/input/txt/1936_25_0.txt 42 2473 figures 79
1089 ../../../data/input/txt/1936_25_0.txt 43 1834 fail 53
1089 ../../../data/input/txt/1936_25_0.txt 44 348 village 35
1089 ../../../data/input/txt/1936_25_0.txt 45 2365 lies 90
1089 ../../../data/input/txt/1936_25_0.txt 46 7595 peasants 35
1089 ../../../data/input/txt/1936_25_0.txt 47 1703 angels 63
1089 ../../../data/input/txt/1936_25_0.txt 48 7596 cantons 35
1089 ../../../data/input/txt/1936_25_0.txt 49 6420 dot 46
1089 ../../../data/input/txt/1936_25_0.txt 50 1928 skies 62
1089 ../../../data/input/txt/1936_25_0.txt 51 7597 classics 75
1089 ../../../data/input/txt/1936_25_0.txt 52 636 vail 53
1089 ../../../data/input/txt/1936_25_0.txt 53 400 faces 79
1089 ../../../data/input/txt/1936_25_0.txt 54 1581 faith 53
1089 ../../../data/input/txt/1936_25_0.txt 55 181 dark 62
1089 ../../../data/input/txt/1936_25_0.txt 56 7598 adores 63
1089 ../../../data/input/txt/1936_25_0.txt 57 35 it's 21
1089 ../../../data/input/txt/1936_25_0.txt 58 643 solemn 79
1089 ../../../data/input/txt/1936_25_0.txt 59 7599 abbeys 53
1089 ../../../data/input/txt/1936_25_0.txt 60 3469 resurrection 42
1089 ../../../data/input/txt/1936_25_0.txt 61 3710 pours 79
1090 ../../../data/input/txt/1791_245_0.txt 0 40 feel 74
1090 ../../../data/input/txt/1791_245_0.txt 1 978 saints 65
1090 ../../../data/input/txt/1791_245_0.txt 2 3061 ravished 5
1090 ../../../data/input/txt/1791_245_0.txt 3 7600 slate 5
1090 ../../../data/input/txt/1791_245_0.txt 4 872 pencil 5
1090 ../../../data/input/txt/1791_245_0.txt 5 7601 solve 5
1090 ../../../data/input/txt/1791_245_0.txt 6 2737 april 5
1090 ../../../data/input/txt/1791_245_0.txt 7 113 day 5
1090 ../../../data/input/txt/1791_245_0.txt 8 995 sweeter 29
1090 ../../../data/input/txt/1791_245_0.txt 9 619 vanished 5
1090 ../../../data/input/txt/1791_245_0.txt 10 7602 frolic 14
1090 ../../../data/input/txt/1791_245_0.txt 11 619 vanished 5
1090 ../../../data/input/txt/1791_245_0.txt 12 1008 green 5
1090 ../../../data/input/txt/1791_245_0.txt 13 2663 swifter 66
1090 ../../../data/input/txt/1791_245_0.txt 14 7603 hoofs 5
1090 ../../../data/input/txt/1791_245_0.txt 15 7604 horsemen 29
1090 ../../../data/input/txt/1791_245_0.txt 16 1036 round 65
1090 ../../../data/input/txt/1791_245_0.txt 17 7605 ledge 29
1090 ../../../data/input/txt/1791_245_0.txt 18 1031 dream 5
1090 ../../../data/input/txt/1791_245_0.txt 19 5581 modest 28
1090 ../../../data/input/txt/1791_245_0.txt 20 2363 walk 29
1090 ../../../data/input/txt/1791_245_0.txt 21 400 faces 55
1090 ../../../data/input/txt/1791_245_0.txt 22 2465 vailed 5
1090 ../../../data/input/txt/1791_245_0.txt 23 1932 polite 29
1090 ../../../data/input/txt/1791_245_0.txt 24 7606 archangels 65
1090 ../../../data/input/txt/1791_245_0.txt 25 5097 meeting 55
1090 ../../../data/input/txt/1791_245_0.txt 26 622 god 28
1090 ../../../data/input/txt/1791_245_0.txt 27 2062 prate 14
1090 ../../../data/input/txt/1791_245_0.txt 28 6803 fashionable 5
1090 ../../../data/input/txt/1791_245_0.txt 29 444 lady 29
1090 ../../../data/input/txt/1791_245_0.txt 30 7607 charming 29
1090 ../../../data/input/txt/1791_245_0.txt 31 2737 april 5
1090 ../../../data/input/txt/1791_245_0.txt 32 113 day 5
1090 ../../../data/input/txt/1791_245_0.txt 33 7608 heaven's 5
1090 ../../../data/input/txt/1791_245_0.txt 34 6971 peter 29
1090 ../../../data/input/txt/1791_245_0.txt 35 7444 parley 55
1090 ../../../data/input/txt/1791_245_0.txt 36 3420 children 14
1090 ../../../data/input/txt/1791_245_0.txt 37 781 slow 89
1090 ../../../data/input/txt/1791_245_0.txt 38 3190 sublimer 55
1090 ../../../data/input/txt/1791_245_0.txt 39 6161 recitation 5
1090 ../../../data/input/txt/1791_245_0.txt 40 5572 prepared 14
1091 ../../../data/input/txt/1804_735_0.txt 0 3248 reckon 52
1091 ../../../data/input/txt/1804_735_0.txt 1 2190 count 79
1091 ../../../data/input/txt/1804_735_0.txt 2 6558 poets 83
1091 ../../../data/input/txt/1804_735_0.txt 3 104 sun 82
1091 ../../../data/input/txt/1804_735_0.txt 4 853 summer 45
1091 ../../../data/input/txt/1804_735_0.txt 5 219 heaven 95
1091 ../../../data/input/txt/1804_735_0.txt 6 622 god 95
1091 ../../../data/input/txt/1804_735_0.txt 7 5388 list 52
1091 ../../../data/input/txt/1804_735_0.txt 8 720 back 79
1091 ../../../data/input/txt/1804_735_0.txt 9 5481 comprehend 52
1091 ../../../data/input/txt/1804_735_0.txt 10 2634 needless 95
1091 ../../../data/input/txt/1804_735_0.txt 11 658 show 79
1091 ../../../data/input/txt/1804_735_0.txt 12 1493 write 76
1091 ../../../data/input/txt/1804_735_0.txt 13 6558 poets 83
1091 ../../../data/input/txt/1804_735_0.txt 14 853 summer 82
1091 ../../../data/input/txt/1804_735_0.txt 15 4432 lasts 95
1091 ../../../data/input/txt/1804_735_0.txt 16 3776 solid 52
1091 ../../../data/input/txt/1804_735_0.txt 17 340 year 79
1091 ../../../data/input/txt/1804_735_0.txt 18 2417 afford 19
1091 ../../../data/input/txt/1804_735_0.txt 19 104 sun 76
1091 ../../../data/input/txt/1804_735_0.txt 20 511 east 82
1091 ../../../data/input/txt/1804_735_0.txt 21 1125 deem 1
1091 ../../../data/input/txt/1804_735_0.txt 22 7609 extravagant 79
1091 ../../../data/input/txt/1804_735_0.txt 23 219 heaven 95
1091 ../../../data/input/txt/1804_735_0.txt 24 1289 beautiful 96
1091 ../../../data/input/txt/1804_735_0.txt 25 7610 prepare 76
1091 ../../../data/input/txt/1804_735_0.txt 26 1843 worship 83
1091 ../../../data/input/txt/1804_735_0.txt 27 1334 difficult 52
1091 ../../../data/input/txt/1804_735_0.txt 28 391 grace 95
1091 ../../../data/input/txt/1804_735_0.txt 29 1145 justify 52
1091 ../../../data/input/txt/1804_735_0.txt 30 1031 dream 19
1092 ../../../data/input/txt/264_728_0.txt 0 841 dying 61
1092 ../../../data/input/txt/264_728_0.txt 1 2392 hurts 61
1092 ../../../data/input/txt/264_728_0.txt 2 7 tis 61
1092 ../../../data/input/txt/264_728_0.txt 3 4859 living 61
1092 ../../../data/input/txt/264_728_0.txt 4 2392 hurts 61
1092 ../../../data/input/txt/264_728_0.txt 5 841 dying 61
1092 ../../../data/input/txt/264_728_0.txt 6 2458 kind 61
1092 ../../../data/input/txt/264_728_0.txt 7 230 door 61
1092 ../../../data/input/txt/264_728_0.txt 8 4860 southern 61
1092 ../../../data/input/txt/264_728_0.txt 9 4861 custom 61
1092 ../../../data/input/txt/264_728_0.txt 10 134 bird 61
1092 ../../../data/input/txt/264_728_0.txt 11 4050 frosts 61
1092 ../../../data/input/txt/264_728_0.txt 12 1251 due 61
1092 ../../../data/input/txt/264_728_0.txt 13 7611 adopts 61
1092 ../../../data/input/txt/264_728_0.txt 14 4863 latitude 61
1092 ../../../data/input/txt/264_728_0.txt 15 1 birds 61
1092 ../../../data/input/txt/264_728_0.txt 16 791 stay 61
1092 ../../../data/input/txt/264_728_0.txt 17 4864 shiverers 61
1092 ../../../data/input/txt/264_728_0.txt 18 1036 round 61
1092 ../../../data/input/txt/264_728_0.txt 19 7612 farmers 49
1092 ../../../data/input/txt/264_728_0.txt 20 4866 doors 61
1092 ../../../data/input/txt/264_728_0.txt 21 2743 reluctant 61
1092 ../../../data/input/txt/264_728_0.txt 22 1271 crumb 61
1092 ../../../data/input/txt/264_728_0.txt 23 4269 stipulate 61
1092 ../../../data/input/txt/264_728_0.txt 24 734 till 35
1092 ../../../data/input/txt/264_728_0.txt 25 4867 pitying 61
1092 ../../../data/input/txt/264_728_0.txt 26 937 snows 61
1092 ../../../data/input/txt/264_728_0.txt 27 4868 persuade 61
1092 ../../../data/input/txt/264_728_0.txt 28 3299 feathers 61
1092 ../../../data/input/txt/264_728_0.txt 29 92 home 61
1093 ../../../data/input/txt/1663_2008_0.txt 0 1474 maker 26
1093 ../../../data/input/txt/1663_2008_0.txt 1 66 enamored 55
1093 ../../../data/input/txt/1663_2008_0.txt 2 303 thee 54
1093 ../../../data/input/txt/1663_2008_0.txt 3 367 nearer 55
1093 ../../../data/input/txt/1663_2008_0.txt 4 1119 miss 26
1094 ../../../data/input/txt/95_854_0.txt 0 2004 prayer 22
1094 ../../../data/input/txt/95_854_0.txt 1 2272 implement 40
1094 ../../../data/input/txt/95_854_0.txt 2 313 men 22
1094 ../../../data/input/txt/95_854_0.txt 3 969 reach 40
1094 ../../../data/input/txt/95_854_0.txt 4 1139 presence 40
1094 ../../../data/input/txt/95_854_0.txt 5 3488 denied 22
1094 ../../../data/input/txt/95_854_0.txt 6 416 fling 92
1094 ../../../data/input/txt/95_854_0.txt 7 2632 speech 45
1094 ../../../data/input/txt/95_854_0.txt 8 3270 means 40
1094 ../../../data/input/txt/95_854_0.txt 9 912 god's 40
1094 ../../../data/input/txt/95_854_0.txt 10 65 ear 58
1094 ../../../data/input/txt/95_854_0.txt 11 182 hear 94
1094 ../../../data/input/txt/95_854_0.txt 12 4455 sums 58
1094 ../../../data/input/txt/95_854_0.txt 13 3028 apparatus 77
1094 ../../../data/input/txt/95_854_0.txt 14 7613 comprised 22
1094 ../../../data/input/txt/95_854_0.txt 15 2004 prayer 40
1095 ../../../data/input/txt/552_361_0.txt 0 166 bee 98
1095 ../../../data/input/txt/552_361_0.txt 1 93 live 41
1095 ../../../data/input/txt/552_361_0.txt 2 7614 quaffing 22
1095 ../../../data/input/txt/552_361_0.txt 3 5076 tis'nt 73
1095 ../../../data/input/txt/552_361_0.txt 4 1666 hock 32
1095 ../../../data/input/txt/552_361_0.txt 5 283 life 41
1095 ../../../data/input/txt/552_361_0.txt 6 35 it's 98
1095 ../../../data/input/txt/552_361_0.txt 7 7615 ale 87
1095 ../../../data/input/txt/552_361_0.txt 8 35 it's 85
1095 ../../../data/input/txt/552_361_0.txt 9 892 lay 87
1095 ../../../data/input/txt/552_361_0.txt 10 2002 dim 22
1095 ../../../data/input/txt/552_361_0.txt 11 7616 burgundy 98
1095 ../../../data/input/txt/552_361_0.txt 12 4956 chant 46
1095 ../../../data/input/txt/552_361_0.txt 13 4741 cheer 59
1095 ../../../data/input/txt/552_361_0.txt 14 4068 wines 7
1095 ../../../data/input/txt/552_361_0.txt 15 1834 fail 46
1095 ../../../data/input/txt/552_361_0.txt 16 7617 drunk 46
1095 ../../../data/input/txt/552_361_0.txt 17 875 jolly 85
1095 ../../../data/input/txt/552_361_0.txt 18 4957 clovers 46
1095 ../../../data/input/txt/552_361_0.txt 19 6259 beat 4
1095 ../../../data/input/txt/552_361_0.txt 20 5375 wife 87
1095 ../../../data/input/txt/552_361_0.txt 21 7618 wed 41
1095 ../../../data/input/txt/552_361_0.txt 22 166 bee 98
1095 ../../../data/input/txt/552_361_0.txt 23 7619 pledges 38
1095 ../../../data/input/txt/552_361_0.txt 24 1878 minute 46
1095 ../../../data/input/txt/552_361_0.txt 25 533 flagons 7
1095 ../../../data/input/txt/552_361_0.txt 26 4670 dainty 98
1095 ../../../data/input/txt/552_361_0.txt 27 7620 tress 46
1095 ../../../data/input/txt/552_361_0.txt 28 7621 deft 7
1095 ../../../data/input/txt/552_361_0.txt 29 139 head 80
1095 ../../../data/input/txt/552_361_0.txt 30 2371 runs 73
1095 ../../../data/input/txt/552_361_0.txt 31 1777 rhine 59
1095 ../../../data/input/txt/552_361_0.txt 32 513 revel 46
1095 ../../../data/input/txt/552_361_0.txt 33 7622 vat 46
1095 ../../../data/input/txt/552_361_0.txt 34 1842 latest 7
1095 ../../../data/input/txt/552_361_0.txt 35 7623 vine 7
1095 ../../../data/input/txt/552_361_0.txt 36 999 noon 46
1095 ../../../data/input/txt/552_361_0.txt 37 1778 cup 4
1095 ../../../data/input/txt/552_361_0.txt 38 2284 found 46
1095 ../../../data/input/txt/552_361_0.txt 39 111 dead 87
1095 ../../../data/input/txt/552_361_0.txt 40 6962 nectar 87
1095 ../../../data/input/txt/552_361_0.txt 41 3755 humming 4
1095 ../../../data/input/txt/552_361_0.txt 42 7624 coroner 59
1095 ../../../data/input/txt/552_361_0.txt 43 7625 by-thyme 7
1096 ../../../data/input/txt/708_1344_0.txt 0 7138 crumbling 6
1096 ../../../data/input/txt/708_1344_0.txt 1 3564 instant's 51
1096 ../../../data/input/txt/708_1344_0.txt 2 2139 act 51
1096 ../../../data/input/txt/708_1344_0.txt 3 2182 fundamental 8
1096 ../../../data/input/txt/708_1344_0.txt 4 232 pause 6
1096 ../../../data/input/txt/708_1344_0.txt 5 7626 dilapidation's 51
1096 ../../../data/input/txt/708_1344_0.txt 6 7627 processes 6
1096 ../../../data/input/txt/708_1344_0.txt 7 7628 organized 0
1096 ../../../data/input/txt/708_1344_0.txt 8 5228 decays 0
1096 ../../../data/input/txt/708_1344_0.txt 9 7 tis 52
1096 ../../../data/input/txt/708_1344_0.txt 10 5054 cobweb 8
1096 ../../../data/input/txt/708_1344_0.txt 11 633 soul 16
1096 ../../../data/input/txt/708_1344_0.txt 12 7629 cuticle 0
1096 ../../../data/input/txt/708_1344_0.txt 13 807 dust 87
1096 ../../../data/input/txt/708_1344_0.txt 14 7630 borer 52
1096 ../../../data/input/txt/708_1344_0.txt 15 6717 axis 8
1096 ../../../data/input/txt/708_1344_0.txt 16 1592 elemental 51
1096 ../../../data/input/txt/708_1344_0.txt 17 7631 rust 52
